game_name,sentiment,phrase,score
Avernum 2: Crystal Souls,positive,rewarding journey,0.02854148353324172
Avernum 2: Crystal Souls,positive,divided lands,0.02854148353324172
Avernum 2: Crystal Souls,positive,Souls,0.061433580367735365
Avernum 2: Crystal Souls,positive,Spiderweb Software extensive,0.07306756310651656
Avernum 2: Crystal Souls,positive,Crystal,0.07524588909141756
Avernum 2: Crystal Souls,positive,Avernum,0.07825822044605359
Avernum 2: Crystal Souls,positive,suggest Crystal,0.10192266611933148
Avernum 2: Crystal Souls,positive,Spiderweb Software,0.10974790174664799
Avernum 2: Crystal Souls,positive,Software extensive back,0.11704135816924155
Avernum 2: Crystal Souls,positive,lands of Avernum,0.12167114733239091
Avernum 2: Crystal Souls,positive,Souls is worth,0.13614638125692347
Avernum 2: Crystal Souls,positive,hiccups,0.14176953210856305
Aviary Attorney: Definitive Edition,positive,Aviary Attorney,0.006839921995182427
Aviary Attorney: Definitive Edition,positive,Attorney,0.017734213783441897
Aviary Attorney: Definitive Edition,positive,Ace Attorney,0.029759055360691917
Aviary Attorney: Definitive Edition,positive,Ace Attorney series,0.032454882104253166
Aviary Attorney: Definitive Edition,positive,Aviary,0.03656809066058932
Aviary Attorney: Definitive Edition,positive,handheld mode,0.04138967505135228
Aviary Attorney: Definitive Edition,positive,move and continue,0.046447972425780366
Aviary Attorney: Definitive Edition,positive,continue your cross-examination,0.046447972425780366
Aviary Attorney: Definitive Edition,positive,cross-examination in handheld,0.046447972425780366
Aviary Attorney: Definitive Edition,positive,separates Aviary Attorney,0.049966096379869936
Aviary Attorney: Definitive Edition,positive,Aviary Attorney clever,0.055388961024762325
Aviary Attorney: Definitive Edition,positive,Definitive Edition,0.07975530344277958
Aviary Attorney: Definitive Edition,positive,Attorney series,0.08604652210161351
Aviary Attorney: Definitive Edition,positive,legal cases,0.10847445068070091
Aviary Attorney: Definitive Edition,positive,worth picking,0.1369182277788182
Aviary Attorney: Definitive Edition,neutral,owes Phoenix Wright,0.0012089197967110022
Aviary Attorney: Definitive Edition,neutral,distinctly stylish game,0.0042542192213185686
Aviary Attorney: Definitive Edition,neutral,Phoenix Wright,0.007444681613352736
Aviary Attorney: Definitive Edition,neutral,Aviary Attorney,0.008293207122436794
Aviary Attorney: Definitive Edition,neutral,owes Phoenix,0.013797198203993007
Aviary Attorney: Definitive Edition,neutral,Wright a bit,0.013797198203993007
Aviary Attorney: Definitive Edition,neutral,residual cheques,0.015380821171891606
Aviary Attorney: Definitive Edition,neutral,funny and distinctly,0.02570861714399338
Aviary Attorney: Definitive Edition,neutral,distinctly stylish,0.02570861714399338
Aviary Attorney: Definitive Edition,neutral,stylish game,0.02570861714399338
Aviary Attorney: Definitive Edition,neutral,Attorney,0.08596317751626563
Aviary Attorney: Definitive Edition,neutral,Phoenix,0.08596317751626563
Aviary Attorney: Definitive Edition,neutral,Wright,0.08596317751626563
Aviary Attorney: Definitive Edition,neutral,Aviary,0.09568045026443411
Aviary Attorney: Definitive Edition,neutral,cheques,0.09568045026443411
Avicii Invector,positive,Avicii Invector,0.0003518651709753317
Avicii Invector,positive,Avicii Invector Encore,0.0009231509243245463
Avicii Invector,positive,Invector Encore Edition,0.0017060268503933274
Avicii Invector,positive,Avicii,0.0022925624242250745
Avicii Invector,positive,Invector,0.002473888182718201
Avicii Invector,positive,Encore Edition,0.004654168464909371
Avicii Invector,positive,Invector Encore,0.007066652679297529
Avicii Invector,positive,Tim Bergling,0.007494908304883633
Avicii Invector,positive,Avicii Invector celebrates,0.009248240496129184
Avicii Invector,positive,AVICII Invector makes,0.009608052270579433
Avicii Invector,positive,rhythm games,0.009631594898228431
Avicii Invector,positive,play Avicii Invector,0.009811775015198808
Avicii Invector,positive,game,0.010375220940862118
Avicii Invector,positive,AVICII Invector proves,0.01149219766564899
Avicii Invector,positive,give AVICII Invector,0.012008974436406047
Avicii Invector,neutral,AVICII Invector closed,0.006558238521903957
Avicii Invector,neutral,above-average interactive dance,0.0076072927908891735
Avicii Invector,neutral,interactive dance title,0.015320363406816037
Avicii Invector,neutral,AVICII Invector,0.01613684973459736
Avicii Invector,neutral,Invector closed,0.022316677003136862
Avicii Invector,neutral,iconic DJs,0.03442907074116906
Avicii Invector,neutral,above-average interactive,0.03755403311966554
Avicii Invector,neutral,interactive dance,0.03755403311966554
Avicii Invector,neutral,well-executed tribute,0.03755403311966554
Avicii Invector,neutral,AVICII,0.03892554454918902
Avicii Invector,neutral,Invector,0.057370832989081744
Avicii Invector,neutral,dance title,0.07372058749240942
Avicii Invector,neutral,rhythm games,0.09727733227368575
Avicii Invector,neutral,rhythm game,0.09727733227368575
Avicii Invector,neutral,solid title,0.09811461859234258
Avowed,positive,Avowed,0.0006007043475010517
Avowed,positive,RPG,0.0008268462000799845
Avowed,positive,Obsidian Entertainment,0.001136885800638698
Avowed,positive,Obsidian,0.0012939943490638123
Avowed,positive,RPGs Obsidian Entertainment,0.0017152259810639026
Avowed,positive,game,0.0026856653559778477
Avowed,positive,world,0.003347621420435709
Avowed,positive,action RPG,0.0038786573433179324
Avowed,positive,RPG experience,0.004013495524300883
Avowed,positive,RPG genre,0.004558716834685952
Avowed,positive,Obsidian Entertainment games,0.004798963917334557
Avowed,positive,loves RPGs Obsidian,0.005312006778097146
Avowed,positive,RPGs,0.005551681629108467
Avowed,positive,Outer Worlds,0.006065092097208094
Avowed,positive,true Obsidian RPG,0.006621906593357183
Avowed,neutral,Avowed,0.00207923558002467
Avowed,neutral,RPG,0.002965240325346096
Avowed,neutral,Obsidian,0.005540084807007628
Avowed,neutral,game,0.009138645828642425
Avowed,neutral,combat,0.011541111000920652
Avowed,neutral,Avowed offers,0.012179103106915673
Avowed,neutral,Obsidian fantasy RPG,0.014339214481628797
Avowed,neutral,Obsidian Entertainment,0.01528417069050547
Avowed,neutral,world,0.015864028771393805
Avowed,neutral,RPG experience,0.017161617051619605
Avowed,neutral,RPG genre,0.018375019582057197
Avowed,neutral,RPG systems,0.018418625637727042
Avowed,neutral,experience,0.019200745557295996
Avowed,neutral,deep RPG systems,0.021531941577124188
Avowed,neutral,story,0.0257076833422606
Avowed,negative,thugs and monsters,0.032889095800008865
Avowed,negative,blades can clash,0.032889095800008865
Avowed,negative,invading a camp,0.03768504924671996
Avowed,negative,sparks can fly,0.03768504924671996
Avowed,negative,Avowed,0.05557265690834302
Avowed,negative,game,0.06686047709680287
Avowed,negative,camp full,0.09851524259291301
Avowed,negative,Xbox Game Pass,0.11252807548490149
Avowed,negative,moments,0.15895803536623698
Avowed,negative,Unreal Engine,0.163202889223363
Avowed,negative,monsters,0.16708846814190195
Avowed,negative,clash,0.16708846814190195
Avowed,negative,shallow,0.18833471313192
Avowed,negative,RPG,0.18924413130682968
Avowed,negative,invading,0.19056878443951303
Axiom Verge,positive,Axiom Verge,0.00011390605910822949
Axiom Verge,positive,Verge,0.0009906380039097819
Axiom Verge,positive,Happ Axiom Verge,0.0010651952047625762
Axiom Verge,positive,Axiom,0.0015202857717974473
Axiom Verge,positive,Axiom Verge game,0.0019297613116592306
Axiom Verge,positive,Axiom Verge adds,0.0034693192674172574
Axiom Verge,positive,executed Axiom Verge,0.004151455309880504
Axiom Verge,positive,game,0.004156444842202892
Axiom Verge,positive,enjoyed Axiom Verge,0.004202226549875372
Axiom Verge,positive,Tom Happ Axiom,0.005350718517143839
Axiom Verge,positive,Axiom Verge makes,0.005480704749884582
Axiom Verge,positive,makes Axiom Verge,0.005480704749884582
Axiom Verge,positive,world Axiom Verge,0.0055663639811836365
Axiom Verge,positive,Axiom Verge works,0.0064205824225272105
Axiom Verge,positive,stands Axiom Verge,0.006740850824472824
Axiom Verge,neutral,Axiom Verge,0.0031426128989823898
Axiom Verge,neutral,Verge,0.012804024276899596
Axiom Verge,neutral,Axiom Verge plays,0.018986624763544263
Axiom Verge,neutral,Axiom,0.021632842359317735
Axiom Verge,neutral,Axiom Verge works,0.021785892633618964
Axiom Verge,neutral,played Axiom Verge,0.022133725293587266
Axiom Verge,neutral,Axiom Verge delivers,0.02852112459711976
Axiom Verge,neutral,distinct Axiom Verge,0.028940136268858416
Axiom Verge,neutral,Axiom Verge offers,0.030977295368733625
Axiom Verge,neutral,enjoy Axiom Verge,0.03123112934045604
Axiom Verge,neutral,game,0.03537191989766336
Axiom Verge,neutral,Verge works moment,0.03910011682781076
Axiom Verge,neutral,Metroid,0.04756016495712491
Axiom Verge,neutral,Verge plays,0.07739237380333129
Axiom Verge,neutral,Metroid game,0.0819036150104332
Aztez,positive,Turn Based Strategy,0.010576375533485192
Aztez,positive,good Turn Based,0.020388862950869807
Aztez,positive,narrative depth,0.028551005450834895
Aztez,positive,calls home,0.028551005450834895
Aztez,positive,Based Strategy game,0.030265961623236887
Aztez,positive,misses the mark,0.034217461500803174
Aztez,positive,mark on delivering,0.034217461500803174
Aztez,positive,delivering any narrative,0.034217461500803174
Aztez,positive,Turn Based,0.0464945403033505
Aztez,positive,Based Strategy,0.0464945403033505
Aztez,positive,pretty good Turn,0.047727162169203675
Aztez,positive,Aztez misses,0.0704172305406229
