game_name,type,aspect,mentions,sentiment_percentage
Total War: Warhammer II,advantage,Gameplay,7,85.71
Total War: Warhammer II,advantage,Story,6,83.33
Total War: Warhammer II,advantage,Replayability,6,83.33
Total War: Warhammer III,advantage,Difficulty,4,100.0
Total War: Warhammer III,advantage,Replayability,4,100.0
Total War: Warhammer III,advantage,Gameplay,24,91.67
Total War: Warhammer III,advantage,Story,10,80.0
Total War: Warhammer III,advantage,Performance,7,71.43
Total War: Warhammer III,advantage,Graphics,3,66.67
Total War: Warhammer III,advantage,Level Design,5,60.0
Total War: Warhammer III - Forge of the Chaos Dwarfs,advantage,Gameplay,4,100.0
TowerFall Ascension,advantage,Gameplay,5,80.0
TowerFall Ascension,advantage,Difficulty,7,71.43
TowerFall Ascension,advantage,Replayability,3,66.67
Trails in the Sky 1st Chapter,advantage,Characters,16,100.0
Trails in the Sky 1st Chapter,advantage,Graphics,17,100.0
Trails in the Sky 1st Chapter,advantage,Music & Sound,6,100.0
Trails in the Sky 1st Chapter,advantage,Difficulty,5,100.0
Trails in the Sky 1st Chapter,advantage,Gameplay,30,96.67
Trails in the Sky 1st Chapter,advantage,Story,28,96.43
Transistor,advantage,Graphics,8,100.0
Transistor,advantage,Replayability,4,100.0
Transistor,advantage,Level Design,4,100.0
Transistor,advantage,Music & Sound,17,94.12
Transistor,advantage,Gameplay,42,85.71
Transistor,advantage,Story,37,81.08
Transistor,advantage,Difficulty,5,80.0
Trials of Fire,advantage,Gameplay,4,100.0
Trials of Fire,advantage,Replayability,3,100.0
Triangle Strategy,advantage,Replayability,14,92.86
Triangle Strategy,advantage,Level Design,7,85.71
Triangle Strategy,advantage,Story,86,82.56
Triangle Strategy,advantage,Gameplay,56,82.14
Triangle Strategy,advantage,Music & Sound,5,80.0
Triangle Strategy,advantage,Difficulty,15,80.0
Triangle Strategy,advantage,Graphics,14,78.57
Triangle Strategy,advantage,Characters,28,78.57
Triangle Strategy,advantage,Performance,3,66.67
Trine 2: Complete Story,advantage,Gameplay,4,100.0
Trine 2: Complete Story,advantage,Story,8,100.0
Trine 2: Complete Story,advantage,Graphics,5,100.0
Trine 2: Complete Story,advantage,Replayability,3,100.0
Trine: Enchanted Edition,advantage,Level Design,4,100.0
Trine: Enchanted Edition,advantage,Music & Sound,4,100.0
Trine: Enchanted Edition,advantage,Graphics,4,75.0
Tsukihime -A piece of blue glass moon-,advantage,Story,12,100.0
Tsukihime -A piece of blue glass moon-,advantage,Graphics,13,100.0
Tsukihime -A piece of blue glass moon-,advantage,Characters,6,100.0
Tumblestone,advantage,Replayability,5,60.0
Tunic,advantage,Gameplay,38,92.11
Tunic,advantage,Difficulty,34,88.24
Tunic,advantage,Level Design,8,87.5
Tunic,advantage,Music & Sound,7,85.71
Tunic,advantage,Story,10,70.0
Tunic,advantage,Performance,3,66.67
Tunic,advantage,Graphics,11,63.64
Turbo Kid,advantage,Gameplay,3,66.67
Turbo Overkill,disadvantage,Story,3,33.33
Turbo Overkill,disadvantage,Graphics,4,25.0
Two Point Campus,advantage,Graphics,3,100.0
Two Point Campus,advantage,Characters,3,100.0
Two Point Campus,advantage,Level Design,8,87.5
Two Point Campus,advantage,Difficulty,14,85.71
Two Point Campus,advantage,Performance,6,83.33
Two Point Campus,advantage,Replayability,4,75.0
Two Point Campus,advantage,Gameplay,16,62.5
Two Point Campus: Space Academy,advantage,Level Design,3,100.0
Two Point Hospital,advantage,Level Design,4,100.0
Two Point Hospital,advantage,Graphics,5,80.0
Two Point Hospital,advantage,Performance,5,80.0
Two Point Hospital,advantage,Gameplay,29,79.31
Two Point Hospital,advantage,Difficulty,14,78.57
Two Point Hospital,advantage,Replayability,5,60.0
Two Point Museum,advantage,Replayability,3,100.0
Two Point Museum,advantage,Difficulty,22,86.36
Two Point Museum,advantage,Level Design,7,85.71
Two Point Museum,advantage,Gameplay,45,82.22
Two Point Museum,advantage,Graphics,5,80.0
Two Point Museum,advantage,Performance,5,80.0
Tyranny,advantage,Characters,5,100.0
Tyranny,advantage,Replayability,7,71.43
Tyranny,advantage,Story,20,60.0
UFO 50,advantage,Level Design,3,100.0
UNDER NIGHT IN-BIRTH Exe:Late[cl-r],advantage,Story,4,75.0
UNDER NIGHT IN-BIRTH Exe:Late[cl-r],advantage,Graphics,4,75.0
UNDER NIGHT IN-BIRTH Exe:Late[cl-r],advantage,Characters,10,70.0
UNDER NIGHT IN-BIRTH Exe:Late[cl-r],advantage,Difficulty,3,66.67
UNDER NIGHT IN-BIRTH Exe:Late[cl-r],advantage,Replayability,5,60.0
UNDER NIGHT IN-BIRTH II SYS:CELES,advantage,Replayability,4,100.0
UNDER NIGHT IN-BIRTH II SYS:CELES,advantage,Gameplay,12,91.67
UNDER NIGHT IN-BIRTH II SYS:CELES,advantage,Story,4,75.0
UNDER NIGHT IN-BIRTH II SYS:CELES,advantage,Graphics,4,75.0
UNDER NIGHT IN-BIRTH II SYS:CELES,advantage,Characters,7,71.43
UNDER NIGHT IN-BIRTH II SYS:CELES,advantage,Level Design,3,66.67
UNDER NIGHT IN-BIRTH II SYS:CELES,advantage,Difficulty,5,60.0
Ugly,advantage,Gameplay,5,100.0
Ugly,advantage,Story,6,83.33
Ugly,advantage,Level Design,6,83.33
Umurangi Generation,advantage,Gameplay,3,66.67
Umurangi Generation,advantage,Story,6,66.67
Umurangi Generation,disadvantage,Gameplay,3,33.33
UnMetal,advantage,Story,8,87.5
UnMetal,advantage,Difficulty,3,66.67
UnMetal,advantage,Gameplay,10,60.0
Unavowed,advantage,Characters,4,100.0
Unavowed,advantage,Story,8,87.5
Unavowed,advantage,Gameplay,3,66.67
Uncharted 4: A Thief's End,advantage,Level Design,6,100.0
Uncharted 4: A Thief's End,advantage,Performance,4,100.0
Uncharted 4: A Thief's End,advantage,Story,35,94.29
Uncharted 4: A Thief's End,advantage,Characters,17,94.12
Uncharted 4: A Thief's End,advantage,Graphics,16,87.5
Uncharted 4: A Thief's End,advantage,Gameplay,32,84.38
Uncharted 4: A Thief's End,advantage,Difficulty,6,83.33
Uncharted: Legacy of Thieves Collection,advantage,Level Design,3,100.0
Uncharted: Legacy of Thieves Collection,advantage,Replayability,9,100.0
Uncharted: Legacy of Thieves Collection,advantage,Music & Sound,9,88.89
Uncharted: Legacy of Thieves Collection,advantage,Story,9,88.89
Uncharted: Legacy of Thieves Collection,advantage,Performance,27,77.78
Uncharted: Legacy of Thieves Collection,advantage,Graphics,27,77.78
Uncharted: Legacy of Thieves Collection,advantage,Gameplay,12,75.0
Uncharted: Legacy of Thieves Collection,advantage,Characters,4,75.0
Uncharted: Legacy of Thieves Collection,advantage,Difficulty,8,62.5
Uncharted: The Lost Legacy,advantage,Difficulty,4,100.0
Uncharted: The Lost Legacy,advantage,Characters,32,96.88
Uncharted: The Lost Legacy,advantage,Gameplay,26,92.31
Uncharted: The Lost Legacy,advantage,Graphics,13,92.31
Uncharted: The Lost Legacy,advantage,Story,33,87.88
Uncharted: The Lost Legacy,advantage,Level Design,6,83.33
Uncharted: The Lost Legacy,advantage,Replayability,6,66.67
Uncharted: The Nathan Drake Collection,advantage,Gameplay,3,100.0
Uncharted: The Nathan Drake Collection,advantage,Graphics,7,85.71
Uncharted: The Nathan Drake Collection,advantage,Performance,7,85.71
Uncharted: The Nathan Drake Collection,advantage,Story,5,80.0
Uncharted: The Nathan Drake Collection,advantage,Characters,5,80.0
Under Defeat,advantage,Music & Sound,3,100.0
Under Defeat,advantage,Difficulty,3,100.0
Under the Island,advantage,Difficulty,8,75.0
Under the Island,advantage,Graphics,3,66.67
Under the Island,advantage,Gameplay,18,61.11
Under the Island,disadvantage,Graphics,3,33.33
Undernauts: Labyrinth of Yomi,advantage,Difficulty,3,100.0
Undernauts: Labyrinth of Yomi,advantage,Story,4,75.0
Undertale,advantage,Characters,11,100.0
Undertale,advantage,Difficulty,8,100.0
Undertale,advantage,Gameplay,19,89.47
Undertale,advantage,Story,19,89.47
Undertale,advantage,Music & Sound,8,87.5
Undusted: Letters from the Past,advantage,Gameplay,6,100.0
Undusted: Letters from the Past,advantage,Story,6,83.33
Unicorn Overlord,advantage,Characters,13,100.0
Unicorn Overlord,advantage,Replayability,4,100.0
Unicorn Overlord,advantage,Difficulty,6,100.0
Unicorn Overlord,advantage,Music & Sound,5,100.0
Unicorn Overlord,advantage,Story,28,92.86
Unicorn Overlord,advantage,Gameplay,41,90.24
Unicorn Overlord,advantage,Graphics,18,88.89
Unicorn Overlord,advantage,Level Design,6,83.33
Unpacking,advantage,Music & Sound,8,100.0
Unpacking,advantage,Characters,7,100.0
Unpacking,advantage,Difficulty,3,100.0
Unpacking,advantage,Gameplay,13,92.31
Unpacking,advantage,Story,22,90.91
Unpacking,advantage,Graphics,3,66.67
Unravel Two,advantage,Music & Sound,4,100.0
Unravel Two,advantage,Story,9,88.89
Unravel Two,advantage,Characters,9,88.89
Unravel Two,advantage,Difficulty,7,85.71
Unravel Two,advantage,Graphics,10,80.0
Unravel Two,advantage,Gameplay,28,75.0
Unravel Two,advantage,Level Design,11,72.73
Unravel Two,advantage,Replayability,3,66.67
Unsighted,advantage,Story,9,100.0
Unsighted,advantage,Gameplay,13,84.62
Unsighted,advantage,Characters,4,75.0
Unsighted,advantage,Difficulty,4,75.0
Unsouled,advantage,Difficulty,3,66.67
Until Then,advantage,Characters,5,100.0
Until Then,advantage,Graphics,12,91.67
Until Then,advantage,Story,24,79.17
Until Then,advantage,Gameplay,5,60.0
Until You Fall,advantage,Gameplay,7,100.0
Until You Fall,advantage,Music & Sound,4,100.0
Untitled Goose Game,advantage,Difficulty,4,100.0
Untitled Goose Game,advantage,Music & Sound,6,83.33
Untitled Goose Game,advantage,Replayability,4,75.0
Untitled Goose Game,advantage,Gameplay,7,71.43
Untitled Goose Game,advantage,Graphics,3,66.67
V Rising,advantage,Replayability,6,100.0
V Rising,advantage,Gameplay,40,77.5
V Rising,advantage,Level Design,3,66.67
V Rising,advantage,Difficulty,5,60.0
VA-11 Hall-A: Cyberpunk Bartender Action,advantage,Graphics,23,100.0
VA-11 Hall-A: Cyberpunk Bartender Action,advantage,Music & Sound,7,100.0
VA-11 Hall-A: Cyberpunk Bartender Action,advantage,Characters,23,91.3
VA-11 Hall-A: Cyberpunk Bartender Action,advantage,Story,21,71.43
VA-11 Hall-A: Cyberpunk Bartender Action,advantage,Gameplay,12,66.67
Valfaris,advantage,Gameplay,14,92.86
Valfaris,advantage,Music & Sound,9,88.89
Valfaris,advantage,Difficulty,16,81.25
Valfaris,advantage,Level Design,5,80.0
Valfaris: Mecha Therion,advantage,Gameplay,3,100.0
Valfaris: Mecha Therion,advantage,Music & Sound,4,100.0
Valfaris: Mecha Therion,advantage,Difficulty,4,75.0
Valheim,advantage,Difficulty,5,100.0
Valheim,advantage,Replayability,3,66.67
Valkyria Chronicles,advantage,Graphics,4,100.0
Valkyria Chronicles,advantage,Gameplay,10,90.0
Valkyria Chronicles,advantage,Story,8,87.5
Valkyria Chronicles,advantage,Difficulty,3,66.67
Valkyria Chronicles 4,advantage,Difficulty,7,100.0
Valkyria Chronicles 4,advantage,Replayability,4,100.0
Valkyria Chronicles 4,advantage,Characters,24,87.5
Valkyria Chronicles 4,advantage,Graphics,7,85.71
Valkyria Chronicles 4,advantage,Story,30,83.33
Valkyria Chronicles 4,advantage,Gameplay,33,78.79
Valkyria Chronicles Remastered,advantage,Difficulty,6,83.33
Valkyria Chronicles Remastered,advantage,Story,9,77.78
Valkyria Chronicles Remastered,advantage,Gameplay,12,75.0
Valkyria Chronicles Remastered,advantage,Characters,4,75.0
Valkyria Chronicles Remastered,advantage,Graphics,10,70.0
Valkyrie Profile: Lenneth,advantage,Difficulty,3,66.67
Valorant,advantage,Performance,14,85.71
Valorant,advantage,Gameplay,11,81.82
Vampire Crawlers: The Turbo Wildcard from Vampire Survivors,advantage,Graphics,3,100.0
Vampire Crawlers: The Turbo Wildcard from Vampire Survivors,advantage,Gameplay,18,83.33
Vampire Crawlers: The Turbo Wildcard from Vampire Survivors,advantage,Replayability,8,75.0
Vampire Crawlers: The Turbo Wildcard from Vampire Survivors,advantage,Difficulty,11,72.73
Vampire Crawlers: The Turbo Wildcard from Vampire Survivors,advantage,Music & Sound,3,66.67
Vampire Crawlers: The Turbo Wildcard from Vampire Survivors,advantage,Characters,3,66.67
Vampire Survivors,advantage,Gameplay,9,100.0
Vampire Survivors,advantage,Graphics,3,100.0
Vampire Survivors,advantage,Characters,5,100.0
Vampire Survivors,advantage,Difficulty,3,100.0
Vampire Survivors,advantage,Replayability,8,100.0
Vampire Survivors: Ode to Castlevania,advantage,Characters,6,100.0
Vampire Survivors: Ode to Castlevania,advantage,Replayability,5,100.0
Variable Barricade,advantage,Story,4,100.0
Variable Barricade,advantage,Characters,6,66.67
Velocity 2X,advantage,Graphics,5,100.0
Velocity 2X,advantage,Replayability,4,100.0
Velocity 2X,advantage,Difficulty,5,100.0
Velocity 2X,advantage,Music & Sound,6,100.0
Velocity 2X,advantage,Story,6,83.33
Velocity 2X,advantage,Gameplay,20,80.0
Velocity 2X,advantage,Level Design,8,75.0
Velocity 2X,advantage,Characters,3,66.67
Venba,advantage,Graphics,3,100.0
Venba,advantage,Music & Sound,8,87.5
Venba,advantage,Story,34,76.47
Venba,advantage,Characters,4,75.0
Venba,advantage,Difficulty,4,75.0
Venba,advantage,Gameplay,10,70.0
Vernal Edge,advantage,Story,3,100.0
Vernal Edge,advantage,Gameplay,5,80.0
Victoria 3,advantage,Gameplay,5,80.0
Victoria 3,advantage,Replayability,4,75.0
Videoverse,advantage,Story,7,85.71
Videoverse,advantage,Characters,3,66.67
Viewfinder,advantage,Characters,3,100.0
Viewfinder,advantage,Music & Sound,3,100.0
Viewfinder,advantage,Level Design,16,87.5
Viewfinder,advantage,Story,22,86.36
Viewfinder,advantage,Replayability,7,85.71
Viewfinder,advantage,Graphics,12,83.33
Viewfinder,advantage,Difficulty,9,77.78
Viewfinder,advantage,Gameplay,25,72.0
Viewfinder,advantage,Performance,6,66.67
Virtua Fighter 5 R.E.V.O. World Stage,advantage,Performance,3,100.0
Virtua Fighter 5 R.E.V.O. World Stage,advantage,Replayability,8,87.5
Voez,advantage,Replayability,5,100.0
Voez,advantage,Music & Sound,8,62.5
Void Bastards,advantage,Gameplay,16,75.0
Void Bastards,advantage,Difficulty,4,75.0
Void Bastards,advantage,Graphics,13,69.23
Void Bastards,advantage,Story,3,66.67
Void Bastards,advantage,Performance,10,60.0
Void Bastards,disadvantage,Replayability,3,33.33
WWE 2K23,advantage,Level Design,3,100.0
WWE 2K23,advantage,Graphics,10,90.0
WWE 2K23,advantage,Gameplay,20,90.0
WWE 2K23,advantage,Replayability,12,83.33
WWE 2K23,advantage,Difficulty,10,80.0
WWE 2K23,advantage,Performance,4,75.0
WWE 2K23,advantage,Characters,3,66.67
WWE 2K24,advantage,Story,8,100.0
WWE 2K24,advantage,Difficulty,3,100.0
WWE 2K24,advantage,Gameplay,26,96.15
WWE 2K24,advantage,Replayability,18,88.89
WWE 2K24,advantage,Graphics,17,88.24
WWE 2K24,advantage,Performance,7,85.71
WWE 2K24,advantage,Level Design,4,75.0
WWE 2K25,advantage,Graphics,15,80.0
WWE 2K25,advantage,Replayability,14,71.43
Walkabout Mini Golf,advantage,Gameplay,4,100.0
Walkabout Mini Golf,advantage,Difficulty,3,100.0
Wanderer,advantage,Graphics,3,66.67
Wandersong,advantage,Graphics,7,100.0
Wandersong,advantage,Story,15,86.67
Wandersong,advantage,Gameplay,10,80.0
Wandersong,advantage,Music & Sound,10,70.0
Wandersong,advantage,Difficulty,3,66.67
Wanderstop,advantage,Performance,3,100.0
Wanderstop,advantage,Difficulty,4,100.0
Wanderstop,advantage,Music & Sound,4,100.0
Wanderstop,advantage,Gameplay,23,73.91
Wanderstop,advantage,Story,29,72.41
Wanderstop,advantage,Characters,14,71.43
Wanderstop,advantage,Graphics,5,60.0
Wargroove,advantage,Replayability,23,91.3
Wargroove,advantage,Story,7,85.71
Wargroove,advantage,Difficulty,12,75.0
Wargroove,advantage,Gameplay,15,73.33
Wargroove,advantage,Level Design,7,71.43
Wargroove,advantage,Graphics,3,66.67
Wargroove,advantage,Characters,6,66.67
Wargroove 2,advantage,Difficulty,3,100.0
Wargroove 2,advantage,Gameplay,9,88.89
Wargroove 2,advantage,Story,7,85.71
Wargroove 2,advantage,Replayability,6,83.33
Wargroove 2,advantage,Level Design,3,66.67
Wargroove 2,advantage,Graphics,3,66.67
"Warhammer 40,000: Space Marine 2",advantage,Graphics,17,88.24
"Warhammer 40,000: Space Marine 2",advantage,Level Design,8,87.5
"Warhammer 40,000: Space Marine 2",advantage,Difficulty,17,82.35
"Warhammer 40,000: Space Marine 2",advantage,Performance,17,82.35
"Warhammer 40,000: Space Marine 2",advantage,Replayability,17,82.35
"Warhammer 40,000: Space Marine 2",advantage,Gameplay,64,81.25
"Warhammer 40,000: Space Marine 2",advantage,Characters,8,75.0
"Warhammer 40,000: Space Marine 2",advantage,Story,20,70.0
Warhammer: Vermintide 2,advantage,Difficulty,11,90.91
Warhammer: Vermintide 2,advantage,Characters,7,85.71
Warhammer: Vermintide 2,advantage,Level Design,9,77.78
Warhammer: Vermintide 2,advantage,Gameplay,16,75.0
Warhammer: Vermintide 2,advantage,Replayability,3,66.67
Warstride Challenges,advantage,Difficulty,4,75.0
Warstride Challenges,advantage,Performance,4,75.0
Wasteland 2,advantage,Difficulty,4,100.0
Wasteland 2,advantage,Gameplay,10,80.0
Wasteland 2,advantage,Characters,3,66.67
Wasteland 2,advantage,Level Design,3,66.67
Wasteland 2,advantage,Story,5,60.0
Wasteland 3,advantage,Graphics,5,100.0
Wasteland 3,advantage,Replayability,6,100.0
Wasteland 3,advantage,Difficulty,11,90.91
Wasteland 3,advantage,Story,32,90.62
Wasteland 3,advantage,Characters,21,90.48
Wasteland 3,advantage,Gameplay,43,88.37
Wasteland 3,advantage,Performance,23,86.96
Watch Dogs 2,advantage,Graphics,9,88.89
Watch Dogs 2,advantage,Characters,28,85.71
Watch Dogs 2,advantage,Replayability,11,81.82
Watch Dogs 2,advantage,Level Design,4,75.0
Watch Dogs 2,advantage,Performance,7,71.43
Watch Dogs 2,advantage,Story,26,69.23
Watch Dogs 2,advantage,Music & Sound,3,66.67
Watch Dogs 2,advantage,Gameplay,25,60.0
Wax Heads,advantage,Music & Sound,14,78.57
Wax Heads,advantage,Story,18,61.11
Wax Heads,advantage,Graphics,5,60.0
Wayward Strand,advantage,Story,22,81.82
Wayward Strand,advantage,Difficulty,4,75.0
Wayward Strand,advantage,Gameplay,7,71.43
Wayward Strand,advantage,Characters,12,66.67
We Love Katamari REROLL+ Royal Reverie,advantage,Gameplay,13,100.0
We Love Katamari REROLL+ Royal Reverie,advantage,Story,6,100.0
We Love Katamari REROLL+ Royal Reverie,advantage,Graphics,5,100.0
We Love Katamari REROLL+ Royal Reverie,advantage,Level Design,7,100.0
We Love Katamari REROLL+ Royal Reverie,advantage,Difficulty,5,100.0
We Love Katamari REROLL+ Royal Reverie,advantage,Replayability,13,100.0
We Love Katamari REROLL+ Royal Reverie,advantage,Music & Sound,6,83.33
Welcome to Elk,advantage,Story,5,60.0
West of Loathing,advantage,Difficulty,3,100.0
West of Loathing,advantage,Characters,3,100.0
West of Loathing,advantage,Replayability,3,100.0
West of Loathing,advantage,Story,14,85.71
West of Loathing,advantage,Graphics,6,83.33
